date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:27:58	850/850	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:27:56%20GMT	https://www.facebook.com/wui/action/?lid=7557558660501998838&use_store_link=1&action=desktop_chrome	C:/My%20Web%20Sites/CGTN/www.facebook.com/wui/action/index1b9f.html	(from https://www.facebook.com/theaustralian.com.au)
19:27:58	863/863	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:27:56%20GMT	https://www.facebook.com/wui/action/?lid=7557558660501998838&use_store_link=1&action=desktop_firefox	C:/My%20Web%20Sites/CGTN/www.facebook.com/wui/action/index15ad.html	(from https://www.facebook.com/theaustralian.com.au)
19:27:58	850/850	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:27:56%20GMT	https://www.facebook.com/wui/action/?lid=7557558660809890417&use_store_link=1&action=desktop_chrome	C:/My%20Web%20Sites/CGTN/www.facebook.com/wui/action/index7540.html	(from https://www.facebook.com/news.com.au)
19:27:58	20366/20366	---M--	200	added ('OK')	image/x-icon	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/y1/r/ay1hV6OlegS.ico	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/y1/r/ay1hV6OlegS.ico	(from https://www.facebook.com/kollosche.com.au)
19:27:58	868/868	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:27:58%20GMT	https://www.facebook.com/wui/action/?lid=7557558660809890417&use_store_link=1&action=desktop_edge	C:/My%20Web%20Sites/CGTN/www.facebook.com/wui/action/index2f79.html	(from https://www.facebook.com/news.com.au)
19:27:58	863/863	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:27:58%20GMT	https://www.facebook.com/wui/action/?lid=7557558660809890417&use_store_link=1&action=desktop_firefox	C:/My%20Web%20Sites/CGTN/www.facebook.com/wui/action/indexc7d0.html	(from https://www.facebook.com/news.com.au)
19:27:58	961258/961258	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css	(from https://www.facebook.com/kollosche.com.au)
19:27:59	361051/361051	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yZ/r/ZPtHaw45G66.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yZ/r/ZPtHaw45G66.js	(from https://www.facebook.com/kollosche.com.au)
19:27:59	54554/54554	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4idBq4/y_/l/en_US-j/2c4TYinz5L1.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4idBq4/y_/l/en_US-j/2c4TYinz5L1.js	(from https://www.facebook.com/kollosche.com.au)
19:28:00	2787765/2787765	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4i4z04/y4/l/en_US-j/FSHyeDw-wMis1d-AChmA5CuOw3LB60PU48Jo1mv-YO_L9F8X0pmztJChQetLM5y3C-eQrwwKiCYduhAwbNUEZx5Y.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4i4z04/y4/l/en_US-j/FSHyeDw-wMis1d-AChmA5CuOw3LB60PU48Jo1mv-YO_L9F8X0pmztJChQetLM5y3C-eQrwwKiCYduhAwbNUEZx5Y.js	(from https://www.facebook.com/kollosche.com.au)
19:28:00	13790/13790	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yx/r/3iStw_8CY8OU-4ggqEfC3p.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yx/r/3iStw_8CY8OU-4ggqEfC3p.js	(from https://www.facebook.com/kollosche.com.au)
19:28:00	18585/18585	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yO/r/R2kIZV5e_-d.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yO/r/R2kIZV5e_-d.js	(from https://www.facebook.com/kollosche.com.au)
19:28:00	764588/764588	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iwGM4/yv/l/en_US-j/NoqopUe9j1t1EzfLO3rFndjmpcyKqWSX0oqDg5SzRCxhE32YnBb6qKn8MLKTB8bPhlQFFtQP3rXaKyYD13V85S49Uo6j1Lw-kW51xGC4vm-KIGlRdeHDk1c1Q9whyUxL-kz0NW0KuttCcOOyqiE2QyexlSnsRUqcDL8vdZaxpm7Xq0TXGoiMt_RY_Bxqh0PI7Q3Meba3lLxPV2MSFJh3iC-JHrQf0mvQiRg_J8C3mcRyC2mQEHHnsYNsuC0kUktIaun7D97sSgiyeD4e11qfuFZO4v9aC1p55HfXW__mMzi95_wmB-5165WY5IgaZvsGsXcG4xa-CQ.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4iwGM4/yv/l/en_US-j/NoqopUe9j1t1EzfLO3rFndjmpcyKqWSX0oqDg5SzRCxhE32YnBb6qKn8MLKTB8bPhlQFFtQP3rXaKyYD13V85S49Uo6j1Lw-kW51xGC4vm-KIGlRdeHDk1c1Q9whyUxL-kz0NW0KuttCcOOyqiE2QyexlSnsRUqcDL8vd	(from https://www.facebook.com/kollosche.com.au)
19:28:00	12907/12907	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yW/r/43ZtwEtGDiI.js	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yW/r/43ZtwEtGDiI.js	(from https://www.facebook.com/kollosche.com.au)
19:28:01	332836/332836	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:28:01%20GMT	https://www.facebook.com/NGkp42	C:/My%20Web%20Sites/CGTN/www.facebook.com/NGkp42.html	(from https://www.facebook.com/kollosche.com.au)
19:28:02	332839/332839	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:28:01%20GMT	https://www.facebook.com/OmH1r6	C:/My%20Web%20Sites/CGTN/www.facebook.com/OmH1r6.html	(from https://www.facebook.com/kollosche.com.au)
19:28:02	332836/332836	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:28:02%20GMT	https://www.facebook.com/qpZg8Z	C:/My%20Web%20Sites/CGTN/www.facebook.com/qpZg8Z.html	(from https://www.facebook.com/kollosche.com.au)
19:28:04	332862/332862	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:28:02%20GMT	https://www.facebook.com/jXIyQd	C:/My%20Web%20Sites/CGTN/www.facebook.com/jXIyQd.html	(from https://www.facebook.com/kollosche.com.au)
19:28:04	11764/11764	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c7fd401ac7cdc27928d3e16fd5dc7872%22	https://ui.cgtn.com/robots.txt		(from https://ui.cgtn.com/static/public/vendor/slick/slick-theme.css)
19:28:06	53777/53777	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yD/r/ao6H2M-nYik.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yD/r/ao6H2M-nYik.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:06	107761/107761	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yi/r/kdflEA_aesP.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yi/r/kdflEA_aesP.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:06	226/226	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yn/r/EOUF3oTXGiI.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yn/r/EOUF3oTXGiI.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:06	272783/272783	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yr/r/1oIbFOlmCRC.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yr/r/1oIbFOlmCRC.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:06	11172/11172	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yi/r/3iLKL62SETg.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yi/r/3iLKL62SETg.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:07	344/344	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/y7/r/0IEando7xqx.svg	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/y7/r/0IEando7xqx.svg	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:07	298/298	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yN/r/FRsUzm-CL-x.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yN/r/FRsUzm-CL-x.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:07	470/470	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/yJ/r/UpVepYKRNRL.svg	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/yJ/r/UpVepYKRNRL.svg	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:07	70916/70916	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yg/r/HScfXwW-eBV.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yg/r/HScfXwW-eBV.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:08	238472/238472	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yM/r/EjrwCu92I94.gif	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yM/r/EjrwCu92I94.gif	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:08	1564/1564	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yp/r/asdqGxXdj9t.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yp/r/asdqGxXdj9t.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:08	2055/2055	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yC/r/SRtdZ-oOCib.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yC/r/SRtdZ-oOCib.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:08	63100/63100	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yv/r/Lp3IBW64oto.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yv/r/Lp3IBW64oto.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:08	175/175	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yu/r/CTyurSF9YCT.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yu/r/CTyurSF9YCT.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:09	406/406	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/yr/r/xnVQO2WqQax.svg	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/yr/r/xnVQO2WqQax.svg	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:09	461/461	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/yP/r/NzwVvtTMlrU.svg	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/yP/r/NzwVvtTMlrU.svg	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:09	35568/35568	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yS/r/6wVtOkt39Vw.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yS/r/6wVtOkt39Vw.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:09	3378/3378	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yM/r/urKoO21gCSk.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yM/r/urKoO21gCSk.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:10	5769/5769	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yL/r/unHwF9CkMyM.png	C:/My%20Web%20Sites/CGTN/static.xx.fbcdn.net/rsrc.php/v4/yL/r/unHwF9CkMyM.png	(from https://static.xx.fbcdn.net/rsrc.php/v5/y8/l/0,cross/6r3cL_UUmTaq_psudUmGo7fgQe914iiBfONMKn3YhINqU49pVNahkCk.css)
19:28:23	61869/61869	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Oct%202025%2002:28:21%20GMT	https://www.facebook.com/meta.ai	C:/My%20Web%20Sites/CGTN/www.facebook.com/meta.html	(from https://static.xx.fbcdn.net/rsrc.php/v4i4z04/y4/l/en_US-j/FSHyeDw-wMis1d-AChmA5CuOw3LB60PU48Jo1mv-YO_L9F8X0pmztJChQetLM5y3C-eQrwwKiCYduhAwbNUEZx5Y.js)
19:28:28	2113/2113	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Oct%202025%2016:32:46%20GMT	https://www.facebook.com/images/profile/picture/silhouette/profile-default_180_light.png	C:/My%20Web%20Sites/CGTN/www.facebook.com/images/profile/picture/silhouette/profile-default_180_light.png	(from https://static.xx.fbcdn.net/rsrc.php/v4i4z04/y4/l/en_US-j/FSHyeDw-wMis1d-AChmA5CuOw3LB60PU48Jo1mv-YO_L9F8X0pmztJChQetLM5y3C-eQrwwKiCYduhAwbNUEZx5Y.js)
19:28:32	79/79	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png	C:/My%20Web%20Sites/CGTN/scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png	(from https://static.xx.fbcdn.net/rsrc.php/v4i4z04/y4/l/en_US-j/FSHyeDw-wMis1d-AChmA5CuOw3LB60PU48Jo1mv-YO_L9F8X0pmztJChQetLM5y3C-eQrwwKiCYduhAwbNUEZx5Y.js)
